Date	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB	SNB 1D volatility	SNB 3D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility	SNB 5D volatility
2015-02-02	92.13428140235051	0.5768745642266838	0.5708172406981964	0.588365844165993	0.6251863490809625	0.596635309705086	0.5800795929357997	91.99034299134176	0.5702992784801574	0.570176345290119	0.5888286689312217	0.6257221360733565	0.5970484910513891	0.5806117121702938
2015-02-03	92.27032068003237	0.557386740680562	0.5525892336435193	0.574950051225342	0.6010895650997765	0.581774575683988	0.5678997370715708	92.0817202009987	0.5510060677047632	0.5519494957760915	0.5750771858943117	0.6010221002853515	0.5818233880427026	0.5681176561690264
2015-02-04	92.0544233397561	0.5385753750540547	0.5348813649225735	0.5592473662587074	0.5744106838853952	0.5645363244096673	0.5535231255246633	91.86822387677987	0.5324025955712045	0.5342638666710964	0.5593969840574046	0.5742818709747571	0.5646029082638652	0.5537648045618426
2015-02-05	92.1567033700487	0.520364831025328	0.5167609965033023	0.5409243506634296	0.5453309776641733	0.5446316514186389	0.5365857745222978	91.92495560925633	0.5143778011665774	0.5161527708446794	0.5410357122526185	0.5451507009662393	0.5446586626487963	0.5367895716466438
2015-02-06	91.52312893739665	0.5036886641617746	0.49960361324564095	0.5227968445546204	0.5173964698511128	0.525018711116156	0.5197705975458855	91.32785862274409	0.49777501705798044	0.4989934087315523	0.5229152928581007	0.5172227040166434	0.5250537686050114	0.5199799070475523
2015-02-09	91.410723386325	0.4866145806459424	0.48288923145456797	0.5052039521374045	0.49144780124573767	0.5060886928577458	0.5033765347570888	91.20714289818123	0.4809018759273214	0.4822922079031632	0.5053241581711573	0.4913286929345319	0.5061307591986464	0.5035834281920135
2015-02-10	91.61576442819658	0.47033677288061204	0.4666381620271266	0.48816102793293376	0.46665481822576316	0.48779093415548747	0.4874634333512307	91.41234978255348	0.4648332673144385	0.46602740477539206	0.4882626107583976	0.4665236943219073	0.4878155487814681	0.4876504966603074
2015-02-11	91.64156102775081	0.45440745237939734	0.45092002085562694	0.4716183687309979	0.44285092858844444	0.4700637075671716	0.47199061724068436	91.43221750055407	0.4490911707508799	0.45033613562887426	0.47171315933796465	0.44272231769262826	0.470083279408913	0.47216910356635705
2015-02-12	92.40070225979501	0.44100479117065233	0.4370586154705914	0.45579352752630875	0.4202042061633049	0.4531243448504496	0.45717353093227975	92.19777685568467	0.43596726422775006	0.43655847427714933	0.45593628661166713	0.42011724686357915	0.4531936266437083	0.4573974683707776
2015-02-13	92.62921387152507	0.4262067516847576	0.423572861757706	0.44147258351006363	0.39988490777830166	0.43780774566439307	0.44375636876697994	92.48392547851971	0.42144490503465226	0.42329191547255796	0.4417722217758963	0.39997586067574215	0.4380402730444965	0.4441302042366411
2015-02-17	92.88324242302943	0.4119306370714926	0.410989045388085	0.4282006951997819	0.38133106946076467	0.4236357567597312	0.43130692144310157	92.7719065073545	0.4073908752466551	0.41105852865441106	0.42877118897663574	0.38174687627123277	0.4241504222163887	0.4319401403494656
2015-02-18	93.66774623225226	0.3998123744810337	0.3986907583941426	0.4165678419665257	0.36533025177655337	0.41122712027997527	0.42038951583444556	93.51840013382665	0.3952620798682746	0.39893496183217403	0.41735267113171165	0.36597229022585853	0.41196170320147024	0.42123045210249915
2015-02-19	94.22688774782223	0.3870033846450323	0.38761149433863895	0.4066124915577206	0.35186507596438976	0.4006135820953612	0.4110481784058988	94.10600873976392	0.3827183333898103	0.3879477797602113	0.40775437146222276	0.352922255245075	0.4017172636273894	0.41223377317776555
2015-02-20	93.1446828345732	0.37878186048956625	0.3744691624666233	0.392985899218558	0.3338219444469672	0.38617779315937023	0.398176183858951	93.03719821010735	0.3746020741078098	0.37479443401748685	0.39416960664021156	0.3348547707325235	0.3873168772073025	0.39940805826645176
2015-02-23	94.4590456496342	0.3717176221588948	0.3621367270932538	0.3813106404296865	0.31837408969330394	0.37380053856403517	0.3871580713492322	94.32320510641254	0.36749045261309315	0.362471731488823	0.3824883945625347	0.31932792062745724	0.37492541224788756	0.38839015599647186
2015-02-24	94.54757750308059	0.3591180524283076	0.34985971184316705	0.3695335091942864	0.3030457710702198	0.36134771025258894	0.376017657260825	94.41247229681517	0.3550338856173138	0.3501820891070063	0.37063712985020164	0.3038581035577768	0.362389384376392	0.3771830146803822
