2010-06-02 00:00	1.41420	1.41620	1.41190	1.41470	389472
2010-06-03 00:00	1.41470	1.41765	1.40550	1.40625	296548
2010-06-04 00:00	1.40615	1.40915	1.38640	1.39105	277624
2010-06-06 00:00	1.38870	1.39105	1.38835	1.38875	20910
2010-06-07 00:00	1.38870	1.39420	1.38495	1.38630	459952
2010-06-08 00:00	1.38630	1.39090	1.37445	1.37895	299485
2010-06-09 00:00	1.37895	1.38055	1.37340	1.37620	283327
2010-06-10 00:00	1.37620	1.38690	1.37460	1.38600	280988
2010-06-11 00:00	1.38600	1.39460	1.38155	1.39200	355387
2010-06-13 00:00	1.39200	1.39615	1.39130	1.39605	17905
2010-06-14 00:00	1.39605	1.39845	1.38715	1.39515	344960
2010-06-15 00:00	1.39515	1.40400	1.39105	1.39570	362833
2010-06-16 00:00	1.39565	1.39655	1.38615	1.39105	286988
2010-06-17 00:00	1.39105	1.39120	1.37405	1.37654	303811
2010-06-18 00:00	1.37645	1.37826	1.37144	1.37305	195425
2010-06-20 00:00	1.37415	1.37475	1.36610	1.37160	18828
2010-06-21 00:00	1.37165	1.37620	1.36605	1.36745	264532
2010-06-22 00:00	1.36745	1.36855	1.35806	1.35925	259092
2010-06-23 00:00	1.35920	1.36150	1.35440	1.36050	236371
2010-06-24 00:00	1.36050	1.36275	1.35540	1.35920	285041
2010-06-25 00:00	1.35915	1.35990	1.34545	1.35125	239973
2010-06-27 00:00	1.35322	1.35445	1.35060	1.35105	22530
2010-06-28 00:00	1.35105	1.35365	1.33285	1.33595	393407
2010-06-29 00:00	1.33595	1.33625	1.31655	1.31900	274016
2010-06-30 00:00	1.31905	1.32875	1.31755	1.31870	311091
2010-07-01 00:00	1.31870	1.34010	1.30730	1.32710	326841
2010-07-02 00:00	1.32710	1.34330	1.32170	1.33520	189144
2010-07-04 00:00	1.33571	1.33653	1.33504	1.33575	18936
2010-07-05 00:00	1.33565	1.33675	1.33100	1.33360	196183
2010-07-06 00:00	1.33360	1.34125	1.32825	1.33835	289458
2010-07-07 00:00	1.33835	1.33910	1.32605	1.32620	348652
2010-07-08 00:00	1.32620	1.33545	1.32600	1.33240	291102
2010-07-09 00:00	1.33245	1.33975	1.33080	1.33685	226745
2010-07-11 00:00	1.33555	1.33650	1.33310	1.33330	15461
2010-07-12 00:00	1.33330	1.34105	1.33030	1.33700	291481
2010-07-13 00:00	1.33700	1.34235	1.33100	1.34225	309003
2010-07-14 00:00	1.34220	1.34905	1.33888	1.34045	255022
2010-07-15 00:00	1.34045	1.34830	1.33785	1.34675	318836
2010-07-16 00:00	1.34675	1.36225	1.34560	1.35795	204189
